Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 01/01  01:00:00,259.599404653,21.350669317,0.0,0.0,24.9203635341,149.522181205,363.845849784,361.656401969,2.18944781515
 01/01  02:00:00,254.942216903,16.8116885576,0.0,0.0,24.9203635341,149.522181205,231.087899573,228.89822832,2.18967125318
 01/01  03:00:00,259.212521933,21.014610697,0.0,0.0,24.9203635341,149.522181205,309.064074609,306.874542737,2.18953187208
 01/01  04:00:00,254.949829577,16.8116885576,0.0,0.0,24.9203635341,149.522181205,242.15943092,239.969735717,2.18969520326
 01/01  05:00:00,271.442482802,21.014610697,0.0,0.0,24.9203635341,149.522181205,320.795595341,318.605979277,2.18961606464
 01/01  06:00:00,291.620329454,16.8116885576,0.0,0.0,24.9203635341,149.522181205,247.013265825,244.820575712,2.1926901125
 01/01  07:00:00,344.784550663,21.014610697,0.0,0.0,24.9203635341,149.522181205,333.657384857,331.467693918,2.18969093908
 01/01  08:00:00,322.242146603,16.8116885576,0.0,0.0,24.9203635341,149.522181205,258.524605128,256.335172703,2.18943242528
 01/01  09:00:00,317.935163738,21.014610697,0.0,0.0,24.9203635341,149.522181205,298.631456827,296.441800449,2.18965637798
 01/01  10:00:00,276.949540027,16.8116885576,0.0,0.0,24.9203635341,149.522181205,163.72101501,161.531346873,2.18966813686
 01/01  11:00:00,232.294236785,21.014610697,0.0,0.0,24.9203635341,149.522181205,199.98667074,197.796989944,2.18968079629
 01/01  12:00:00,228.040155861,16.8116885576,0.0,0.0,24.9203635341,149.522181205,141.473616445,137.110394917,4.3632215287
 01/01  13:00:00,232.26621491,21.014610697,0.0,0.0,24.9203635341,149.522181205,167.190298002,164.998731782,2.19156622053
 01/01  14:00:00,228.019941185,16.8116885576,0.0,0.0,24.9203635341,149.522181205,118.898872775,112.35486217,6.54401060493
 01/01  15:00:00,232.229810351,21.014610697,0.0,0.0,24.9203635341,149.522181205,124.899705533,122.708018424,2.19168710942
 01/01  16:00:00,228.006213199,16.8116885576,0.0,0.0,24.9203635341,149.522181205,101.672587426,99.4828925908,2.18969483536
 01/01  17:00:00,323.880825389,21.014610697,0.0,0.0,24.9203635341,149.522181205,178.996988419,176.807341814,2.18964660514
 01/01  18:00:00,364.879213324,16.8116885576,0.0,0.0,24.9203635341,149.522181205,168.602242035,166.41258268,2.18965935469
 01/01  19:00:00,369.161680086,21.014610697,0.0,0.0,24.9203635341,149.522181205,263.993504827,261.803924489,2.18958033758
 01/01  20:00:00,340.486182292,16.8116885576,0.0,0.0,24.9203635341,149.522181205,230.287228391,228.097544568,2.18968382303
 01/01  21:00:00,346.480453046,22.7009732513,0.0,0.0,24.9203635341,149.522181205,354.980217027,352.790552132,2.18966489565
 01/01  22:00:00,317.568773731,18.2780907787,0.0,0.0,24.9203635341,149.522181205,300.787669272,296.422547056,4.36512221541
 01/01  23:00:00,297.828554111,22.8476134734,0.0,0.0,24.9203635341,149.522181205,454.912427667,452.722766313,2.18966135336
 01/01  24:00:00,268.739894877,18.2780907787,0.0,0.0,24.9203635341,149.522181205,362.125148717,359.935626522,2.18952219501
 01/02  01:00:00,311.061849218,22.8476134734,0.0,0.0,24.9203635341,199.362908273,506.12788117,503.937468705,2.19041246436
 01/02  02:00:00,306.380970483,18.2780907787,0.0,0.0,24.9203635341,199.362908273,372.43635404,370.245642638,2.19071140231
 01/02  03:00:00,311.124083322,22.8476134734,0.0,0.0,24.9203635341,199.362908273,553.270890588,548.909534284,4.36135630353
 01/02  04:00:00,306.425436783,18.2780907787,0.0,0.0,24.9203635341,199.362908273,400.927629525,398.736911191,2.19071833383
 01/02  05:00:00,323.381364634,22.8476134734,0.0,0.0,24.9203635341,199.362908273,559.375490148,557.185063577,2.19042657121
 01/02  06:00:00,368.04342892,18.2780907787,0.0,0.0,49.8407270682,199.362908273,412.853708606,408.486271398,4.3674372084
 01/02  07:00:00,431.548195504,28.5570372752,0.0,0.0,49.8407270682,199.362908273,3280.71877107,3276.3535697,4.36520136969
 01/02  08:00:00,516.207432713,28.5570372752,0.0,0.0,149.522181205,199.362908273,3864.46350888,3855.70610721,8.75740166305
 01/02  09:00:00,1053.54061897,28.5570372752,0.0,0.0,448.566543614,448.566543614,2028.38981529,2010.76320158,17.6266137034
 01/02  10:00:00,1014.94669699,28.5570372752,0.0,0.0,448.566543614,448.566543614,1441.56908032,1421.7127396,19.8563407251
 01/02  11:00:00,964.997280837,28.5570372752,0.0,0.0,448.566543614,448.566543614,1235.59814199,1215.73476663,19.8633753599
 01/02  12:00:00,964.429201737,28.5570372752,0.0,0.0,448.566543614,448.566543614,1128.08551954,1105.93252257,22.1529969692
 01/02  13:00:00,914.175060817,28.5570372752,0.0,0.0,448.566543614,398.725816546,1035.55538155,1006.62270277,28.9326787817
 01/02  14:00:00,963.550126589,28.5570372752,0.0,0.0,448.566543614,448.566543614,820.095037609,793.430162272,26.6648753371
 01/02  15:00:00,963.415379173,28.5570372752,0.0,0.0,448.566543614,448.566543614,758.017476237,740.397405736,17.6200705011
 01/02  16:00:00,963.454364193,28.5570372752,0.0,0.0,448.566543614,448.566543614,800.845239293,785.435225966,15.4100133271
