Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/02  22:00:00,118.849135561,1.25671346061,0.0,0.0,43.513341876,52.539744,14.3616743303,0.835873066055,4.83426,8.69154126426
 01/02  23:00:00,119.125816536,1.71370017355,0.0,0.0,43.513341876,52.539744,14.8879741026,1.40403878411,4.83426,8.64967531849
 01/02  24:00:00,119.892260212,1.37096013884,0.0,0.0,43.513341876,52.539744,6.42647045204,1.57221045204,4.83426,0.02
 01/03  01:00:00,119.185335255,1.71370017355,0.0,0.0,43.513341876,52.539744,15.3743743868,1.91865208768,4.83426,8.62146229915
 01/03  02:00:00,118.981893263,1.51713250438,0.0,0.0,43.513341876,52.539744,6.89084047745,2.03658047745,4.83426,0.02
 01/03  03:00:00,121.587212298,4.11434856021,0.0,0.0,43.513341876,52.539744,8.04962540251,3.19536540251,4.83426,0.02
 01/03  04:00:00,121.60539997,4.13081963676,0.0,0.0,43.513341876,52.539744,8.5405655417,3.6863055417,4.83426,0.02
 01/03  05:00:00,123.934579525,4.32987522697,0.0,0.0,43.513341876,52.539744,17.9177970053,4.4617788764,4.83426,8.62175812891
 01/03  06:00:00,123.911947679,4.64117895561,0.0,0.0,43.513341876,52.539744,10.3006789544,5.44641895444,4.83426,0.02
 01/03  07:00:00,194.615430493,72.3134456798,0.0,0.0,43.513341876,53.238744,1911.68859843,1906.83433843,4.83426,0.02
 01/03  08:00:00,355.648668456,72.3134456798,0.0,0.0,220.879908,53.238744,1614.17291937,1578.07712741,4.83426,31.2615319564
 01/03  09:00:00,444.659871904,72.3134456798,0.00229391492664,0.0,220.879908,145.652643033,1340.46198476,1268.46633256,36.25695,35.7387021992
 01/03  10:00:00,444.574842149,72.3134456798,0.00201625305392,0.0,220.879908,145.652643033,1263.37938652,1178.31556949,36.25695,48.8068670264
 01/03  11:00:00,450.4547479,72.3134456798,0.00138742810933,0.0,220.879908,151.653867033,1212.412994,1119.0457918,48.3426,45.0246021975
 01/03  12:00:00,451.375141697,72.3134456798,0.0,0.0,220.879908,151.653867033,1160.39443299,1057.75619125,48.3426,54.2956417486
 01/03  13:00:00,450.261595036,72.3134456798,0.0,0.0,220.879908,151.653867033,1125.84140024,1013.96832797,48.3426,63.5304722618
 01/03  14:00:00,444.141992548,72.3134456798,0.0,0.0,220.879908,145.652643033,1070.10953589,991.355066421,24.1713,54.5831694654
 01/03  15:00:00,444.080463214,72.3134456798,0.0,0.0,220.879908,145.652643033,1054.36575371,976.207014399,24.1713,53.9874393133
 01/03  16:00:00,436.217343236,72.3134456798,0.0,0.0,220.879908,137.835547516,986.582768735,927.669554577,4.83426,54.0789541572
 01/03  17:00:00,446.031719551,72.3134456798,0.0,0.0,220.879908,133.019064,825.929436773,785.352688136,4.83426,35.7424886373
 01/03  18:00:00,369.070790543,72.3134456798,0.0,0.0,220.879908,53.238744,842.521836333,793.018433484,4.83426,44.6691428496
 01/03  19:00:00,368.962158998,72.3134456798,0.0,0.0,220.879908,53.238744,790.368957655,740.670278191,4.83426,44.8644194643
 01/03  20:00:00,368.947809545,72.3134456798,0.0,0.0,220.879908,53.238744,793.6539031,771.433700894,4.83426,17.3859422064
 01/03  21:00:00,369.033471807,72.3134456798,0.0,0.0,220.879908,53.238744,861.795681811,848.270211101,4.83426,8.69121071027
 01/03  22:00:00,117.447148176,0.0,0.0,0.0,43.513341876,52.539744,13.5244223619,0.0,4.83426,8.69016236187
 01/03  23:00:00,117.53036017,0.0,0.0,0.0,43.513341876,52.539744,13.4839988748,0.0,4.83426,8.64973887484
 01/03  24:00:00,118.565203749,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/04  01:00:00,117.560080204,0.0,0.0,0.0,43.513341876,52.539744,13.4559430695,0.0,4.83426,8.62168306955
 01/04  02:00:00,117.883344886,0.342740034711,0.0,0.0,43.513341876,52.539744,5.10408089499,0.249820894993,4.83426,0.02
 01/04  03:00:00,118.896335835,1.37096013884,0.0,0.0,43.513341876,52.539744,5.54272339425,0.688463394246,4.83426,0.02
 01/04  04:00:00,118.710824882,1.19959012149,0.0,0.0,43.513341876,52.539744,14.115559754,0.659494206536,4.83426,8.62180554747
 01/04  05:00:00,118.956609698,1.02822010413,0.0,0.0,43.513341876,52.539744,5.70614804428,0.851888044284,4.83426,0.02
 01/04  06:00:00,119.60532466,1.71370017355,0.0,0.0,43.513341876,52.539744,6.70104692512,1.84678692512,4.83426,0.02
 01/04  07:00:00,193.811086228,72.3134456798,0.0,0.0,43.513341876,53.238744,1938.73420834,1925.27840218,4.83426,8.62154616121
 01/04  08:00:00,355.041843605,72.3134456798,0.0,0.0,220.879908,53.238744,1405.00328329,1373.73595783,4.83426,26.4330654638
 01/04  09:00:00,444.521703486,72.3134456798,0.00121227756465,0.0,220.879908,145.652643033,1329.59637976,1257.81201966,36.25695,35.5274100962
 01/04  10:00:00,445.458378428,72.3134456798,0.0013843332688,0.0,220.879908,145.652643033,1385.51971906,1304.29379685,36.25695,44.9689722155
 01/04  11:00:00,451.702461315,72.3134456798,0.000996356625968,0.0,220.879908,151.653867033,1363.86703802,1261.48826112,48.3426,54.0361769051
 01/04  12:00:00,452.731966018,72.3134456798,0.0,0.0,220.879908,151.653867033,1302.52510979,1199.91379165,48.3426,54.2687181455
 01/04  13:00:00,451.440386942,72.3639797451,0.0,0.0,220.879908,151.653867033,1248.0722944,1145.26213495,48.3426,54.467559444
 01/04  14:00:00,445.55229476,72.5492352377,0.0,0.0,220.879908,145.652643033,1251.23857256,1163.38976712,24.1713,63.6775054461
 01/04  15:00:00,445.338816295,72.4302817411,0.0,0.0,220.879908,145.652643033,1227.03012686,1157.87057522,24.1713,44.9882516454
 01/04  16:00:00,437.672007937,72.3636722514,0.0,0.0,220.879908,137.835547516,1203.48696529,1144.55817774,4.83426,54.0945275491
 01/04  17:00:00,447.840556624,72.3134456798,0.0,0.0,220.879908,133.019064,1142.49639248,1092.98484182,4.83426,44.6772906542
 01/04  18:00:00,371.069130006,72.3134456798,0.0,0.0,220.879908,53.238744,1304.63352345,1264.0578487,4.83426,35.7414147495
 01/04  19:00:00,371.099388244,72.3134456798,0.0,0.0,220.879908,53.238744,1415.50837647,1365.80555184,4.83426,44.8685646391
 01/04  20:00:00,371.518345671,72.3134456798,0.0,0.0,220.879908,53.238744,1465.90605705,1443.68340657,4.83426,17.3883904731
 01/04  21:00:00,371.512286684,72.3134456798,0.0,0.0,220.879908,53.238744,1544.07556037,1530.55016707,4.83426,8.69113330255
 01/04  22:00:00,118.439441955,0.856850086777,0.0,0.0,43.513341876,52.539744,22.4184252254,0.220466416562,4.83426,17.3636988089
 01/04  23:00:00,119.131549956,1.71370017355,0.0,0.0,43.513341876,52.539744,5.57174338721,0.717483387214,4.83426,0.02
 01/04  24:00:00,120.127368611,1.58748072392,0.0,0.0,43.513341876,52.539744,14.4681593109,0.995692115381,4.83426,8.63820719552
 01/05  01:00:00,122.412647315,4.91207676807,0.0,0.0,43.513341876,52.539744,8.02560308222,3.17134308222,4.83426,0.02
 01/05  02:00:00,121.482369435,3.98713519226,0.0,0.0,43.513341876,52.539744,9.08854186658,4.23428186658,4.83426,0.02
 01/05  03:00:00,126.334640555,8.82652773383,0.0,0.0,43.513341876,52.539744,23.9156454406,10.4595277391,4.83426,8.62185770154
 01/05  04:00:00,128.556383832,11.0575352803,0.0,0.0,43.513341876,52.539744,21.0291407189,16.1748807189,4.83426,0.02
 01/05  05:00:00,128.781280347,10.8246842805,0.0,0.0,43.513341876,52.539744,30.8714235892,26.0171635892,4.83426,0.02
 01/05  06:00:00,137.007340202,19.0862645914,0.0,0.0,43.513341876,52.539744,50.0248568989,36.5687216662,4.83426,8.62187523269
 01/05  07:00:00,195.985926228,72.3134456798,0.0,0.0,43.513341876,53.238744,2959.52787483,2954.67361483,4.83426,0.02
 01/05  08:00:00,357.068386666,72.3134456798,0.0,0.0,220.879908,53.238744,2493.70405169,2462.43580606,4.83426,26.4339856347
 01/05  09:00:00,445.94190583,72.3134456798,0.0,0.0,220.879908,145.652643033,2206.49543023,2134.71162147,36.25695,35.526858765
 01/05  10:00:00,445.927891226,72.3134456798,0.0,0.0,220.879908,145.652643033,2104.50705642,2014.29199519,36.25695,53.9581112298
 01/05  11:00:00,451.881514594,72.3134456798,0.0,0.0,220.879908,151.653867033,1993.7083958,1900.31699189,48.3426,45.0488039056
 01/05  12:00:00,452.887761311,72.3150399329,0.0,0.0,220.879908,151.653867033,1858.80471852,1756.16858418,48.3426,54.2935343451
 01/05  13:00:00,451.865077161,72.3543961915,0.0,0.0,220.879908,151.653867033,1790.90036667,1678.99455981,48.3426,63.5632068541
 01/05  14:00:00,445.952455967,72.4251269687,0.0,0.0,220.879908,145.652643033,1713.6650686,1634.91077162,24.1713,54.5829969767
 01/05  15:00:00,445.892804343,72.3916406683,0.0,0.0,220.879908,145.652643033,1644.26580059,1566.10528625,24.1713,53.9892143429
 01/05  16:00:00,437.986996112,72.3490902456,0.0,0.0,220.879908,137.835547516,1566.37808191,1516.46135434,4.83426,45.0824675654
 01/05  17:00:00,447.901471587,72.3134456798,0.0,0.0,220.879908,133.019064,1554.91816754,1505.40723233,4.83426,44.6766752135
 01/05  18:00:00,371.171144236,72.3134456798,0.0,0.0,220.879908,53.238744,1743.76282294,1694.2505277,4.83426,44.6780352397
 01/05  19:00:00,371.207470666,72.3134456798,0.0,0.0,220.879908,53.238744,1818.66616619,1768.95840937,4.83426,44.8734968212
 01/05  20:00:00,371.63344798,72.3134456798,0.0,0.0,220.879908,53.238744,1845.93582513,1832.39714763,4.83426,8.70441750429
 01/05  21:00:00,371.628704834,72.3134456798,0.0,0.0,220.879908,53.238744,1919.80368718,1897.60680168,4.83426,17.3626254956
 01/05  22:00:00,119.086684031,1.50805615273,0.0,0.0,43.513341876,52.539744,17.2274276165,3.70125739881,4.83426,8.69191021771
 01/05  23:00:00,120.299754797,2.89644027308,0.0,0.0,43.513341876,52.539744,17.8744259967,4.38961617839,4.83426,8.65054981833
 01/05  24:00:00,123.33994422,4.76839232357,0.0,0.0,43.513341876,52.539744,15.1284819018,10.2742219018,4.83426,0.02
 01/06  01:00:00,126.326481186,8.81379235122,0.0,0.0,43.513341876,52.539744,26.7941249687,13.3379873156,4.83426,8.62187765311
 01/06  02:00:00,126.612147693,9.07211411629,0.0,0.0,43.513341876,52.539744,31.6653446942,26.8110846942,4.83426,0.02
 01/06  03:00:00,135.527023621,18.0058609704,0.0,0.0,43.513341876,52.539744,33.8293118895,28.9750518895,4.83426,0.02
 01/06  04:00:00,133.929112005,16.3534350487,0.0,0.0,43.513341876,52.539744,69.148285187,55.6921547734,4.83426,8.62187041362
 01/06  05:00:00,149.201871546,29.5212629489,0.0,0.0,43.513341876,52.539744,63.3414028467,58.4871428467,4.83426,0.02
 01/06  06:00:00,151.671954538,32.2502804562,0.0,0.0,43.513341876,52.539744,105.563583437,100.709323437,4.83426,0.02
 01/06  07:00:00,196.949612582,72.3134456798,0.0,0.0,43.513341876,53.238744,3168.18811176,3154.73207195,4.83426,8.62177980774
 01/06  08:00:00,357.403156865,72.3134456798,0.0,0.0,220.879908,53.238744,2620.28492534,2589.01655941,4.83426,26.4341059305
 01/06  09:00:00,445.99158987,72.3134456798,0.0,0.0,220.879908,145.652643033,2231.11550771,2159.32567533,36.25695,35.5328823785
 01/06  10:00:00,445.929487157,72.3134456798,0.0,0.0,220.879908,145.652643033,1993.52674028,1912.29213159,36.25695,44.9776586851
 01/06  11:00:00,451.864614991,72.3134456798,0.0,0.0,220.879908,151.653867033,1815.5294994,1713.14175389,48.3426,54.0451455086
 01/06  12:00:00,452.867163734,72.3134456798,0.0,0.0,220.879908,151.653867033,1645.45864458,1542.83673933,48.3426,54.279305248
 01/06  13:00:00,451.827228004,72.3352591058,0.0,0.0,220.879908,151.653867033,1538.30799063,1435.48533565,48.3426,54.4800549863
 01/06  14:00:00,445.919146919,72.4088001349,0.0,0.0,220.879908,145.652643033,1460.7796105,1372.91814189,24.1713,63.6901686146
 01/06  15:00:00,445.855186421,72.3650443559,0.0,0.0,220.879908,145.652643033,1400.57591205,1331.41099535,24.1713,44.9936167046
 01/06  16:00:00,437.950221727,72.3234112342,0.0,0.0,220.879908,137.835547516,1315.37856211,1256.43616438,4.83426,54.1081377264
 01/06  17:00:00,444.86440448,72.3134456798,0.0,0.0,220.879908,133.019064,1196.92369559,1147.40581087,4.83426,44.6836247218
 01/06  18:00:00,371.084746171,72.3134456798,0.0,0.0,220.879908,53.238744,1297.07133666,1256.48994053,4.83426,35.747136131
 01/06  19:00:00,371.102929853,72.3134456798,0.0,0.0,220.879908,53.238744,1357.53521171,1298.84996397,4.83426,53.8509877345
