Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 08/08  10:00:00,279.182898085,28.1815344098,3.47052204541,0.0,62.886420148,41.4019203762,11.6722677094,0.0,10.5075,1.16476770937
 08/08  11:00:00,303.459426669,28.1815344098,4.95536626083,0.0,62.886420148,41.4019203762,11.6726642976,0.0,10.5075,1.16516429757
 08/08  12:00:00,290.085395607,28.1815344098,6.57844307793,0.0,62.886420148,41.4019203762,11.6725640788,0.0,10.5075,1.16506407876
 08/08  13:00:00,287.048411691,28.1815344098,7.57273018822,0.0,62.886420148,41.4019203762,11.6726406979,0.0,10.5075,1.16514069785
 08/08  14:00:00,285.076214025,28.1815344098,9.88312169056,0.0,62.886420148,41.4019203762,11.6724953701,0.0,10.5075,1.16499537011
 08/08  15:00:00,281.361149004,28.1815344098,10.3986661614,0.0,62.886420148,41.4019203762,11.6723319483,0.0,10.5075,1.16483194829
 08/08  16:00:00,279.228005738,28.1815344098,9.90214460313,0.0,62.886420148,41.4019203762,11.6724307573,0.0,10.5075,1.1649307573
 08/08  17:00:00,276.312434572,28.1815344098,9.30051417196,0.0,62.886420148,41.4019203762,11.6723441124,0.0,10.5075,1.16484411243
 08/08  18:00:00,269.218051573,28.1815344098,7.14640129291,0.0,41.9242800987,36.8599292233,10.5048139169,0.0,9.34,1.16481391686
 08/08  19:00:00,250.613265584,28.1815344098,5.08163907082,0.0,41.9242800987,36.8599292233,9.36,0.0,9.34,0.02
 08/08  20:00:00,229.132560297,28.1815344098,3.47152149541,0.0,34.9369000822,32.3179380704,9.3372354907,0.0,8.1725,1.1647354907
 08/08  21:00:00,165.493442682,28.1815344098,2.01370495609,0.0,13.9747600329,18.6919646116,5.83449816032,0.0,4.67,1.16449816032
 08/08  22:00:00,111.441684384,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/08  23:00:00,142.417346278,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/08  24:00:00,116.988322485,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49925173384,0.0,2.335,1.16425173384
 08/09  01:00:00,106.563773293,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/09  02:00:00,105.432074135,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/09  03:00:00,104.230261269,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
