Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 07/01  22:00:00,797.432361651,94.6712049131,404.833636228,0.0,46.0930336215,124.558693486,419.590280378,373.898471086,28.3233498048,17.368459487
 07/01  23:00:00,827.607457957,94.6712049131,434.277176087,0.0,46.0930336215,124.558693486,416.517796769,393.661758863,14.1616749024,8.69436300356
 07/01  24:00:00,819.894819706,94.6712049131,439.585950659,0.0,46.0930336215,113.312780494,414.888587243,400.529457863,5.66466996096,8.69445941891
 07/02  01:00:00,805.18066441,94.6712049131,435.575003209,0.0,34.9616554283,113.312780494,428.125275738,405.091504039,5.66466996096,17.3691017386
 07/02  02:00:00,802.909645353,94.6712049131,432.937696498,0.0,34.9616554283,113.312780494,423.198600961,408.839274384,5.66466996096,8.69465661569
 07/02  03:00:00,801.207917855,94.6712049131,430.974445403,0.0,34.9616554283,113.312780494,426.679815868,412.320408404,5.66466996096,8.69473750343
 07/02  04:00:00,810.208312754,94.6712049131,429.567862234,0.0,44.4937663224,113.312780494,426.886002987,403.851608629,5.66466996096,17.3697243968
 07/02  05:00:00,805.626420225,94.6712049131,428.833553433,0.0,44.4937663224,113.312780494,427.697918511,404.841255806,14.1616749024,8.69498780264
 07/02  06:00:00,866.790521579,94.6712049131,428.493694081,0.0,54.0258772165,176.889270242,375.626963835,338.608542399,28.3233498048,8.6950716311
 07/02  07:00:00,862.036509237,94.6712049131,415.643703837,0.0,54.0258772165,184.38654557,375.393585003,315.538165763,42.4850247072,17.370394533
 07/02  08:00:00,922.576011595,94.6712049131,398.40667432,0.0,65.1572554096,220.04316451,349.35406874,275.277344312,56.6466996096,17.4300248183
 07/02  09:00:00,919.367102491,94.6712049131,403.070463207,0.0,65.1572554096,212.545889182,329.432098699,269.453442751,42.4850247072,17.4936312407
 07/02  10:00:00,938.85846599,94.6712049131,414.458335948,0.0,65.1572554096,220.04316451,362.42586214,274.058178599,70.808374512,17.5593090285
 07/02  11:00:00,938.848098931,94.6712049131,413.215302019,0.0,65.1572554096,220.04316451,372.045561769,274.90759448,70.808374512,26.3295927776
 07/02  12:00:00,932.787967966,94.6712049131,408.612085666,0.0,65.1572554096,220.04316451,365.318190709,268.183391123,70.808374512,26.3264250737
 07/02  13:00:00,921.506280947,94.6712049131,405.296780871,0.0,65.1572554096,212.545889182,337.775769677,263.571018262,56.6466996096,17.5580518047
 07/02  14:00:00,917.391767334,94.6712049131,401.49022705,0.0,65.1572554096,212.545889182,318.567558435,249.754937131,42.4850247072,26.3275965968
 07/02  15:00:00,917.686127352,94.6712049131,402.307260275,0.0,65.1572554096,212.545889182,326.767510243,243.796103604,56.6466996096,26.3247070296
 07/02  16:00:00,896.802505003,94.6712049131,405.831186791,0.0,65.1572554096,220.04316451,340.531319185,238.004307508,84.9700494144,17.556962263
 07/02  17:00:00,842.197726135,94.6712049131,398.954325315,0.0,54.0258772165,184.38654557,333.726449128,231.261140073,84.9700494144,17.4952596409
 07/02  18:00:00,814.494343141,94.6712049131,401.577841771,0.0,44.4937663224,163.454314868,376.762504568,274.421849943,84.9700494144,17.3706052104
 07/02  19:00:00,816.688231345,94.6712049131,409.433917099,0.0,44.4937663224,155.95703954,366.45596322,301.11383214,56.6466996096,8.69543147012
 07/02  20:00:00,810.217186337,94.6712049131,418.647415369,0.0,44.4937663224,124.558693486,428.607633123,358.465141213,56.6466996096,13.4957923002
 07/02  21:00:00,809.440277826,94.6712049131,417.447104598,0.0,44.4937663224,124.558693486,429.664661165,374.614051848,42.4850247072,12.56558461
 07/02  22:00:00,786.792309986,94.6712049131,405.344003794,0.0,34.9616554283,124.558693486,418.186340215,381.169569871,28.3233498048,8.69342053954
