Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 05/16  22:00:00,79.2758267789,19.5391547202,25.0612164384,0.0,4.12243109448,15.9888894789,80.0994985113,77.1077680935,2.97173041782,0.02
 05/16  23:00:00,63.8649054868,12.8058395493,16.5541875798,0.0,4.12243109448,15.9888894789,51.7686222436,48.7768918258,2.97173041782,0.02
 05/16  24:00:00,80.8918929277,20.0669162688,26.1495210014,0.0,4.12243109448,15.9888894789,87.752047027,84.7603166092,2.97173041782,0.02
 05/17  01:00:00,61.1514373956,12.0141972265,14.6323617953,0.0,4.12243109448,15.9888894789,56.8457557258,53.854025308,2.97173041782,0.02
 05/17  02:00:00,80.2263817405,19.9085878042,25.6423382557,0.0,4.12243109448,15.9888894789,88.2673378498,85.275607432,2.97173041782,0.02
 05/17  03:00:00,56.9591049193,10.297883337,12.1989874705,0.0,4.12243109448,15.9888894789,47.645239378,44.6535089601,2.97173041782,0.02
 05/17  04:00:00,113.337333622,27.268619814,34.0253332109,0.0,12.3672932834,24.9413748627,105.115467373,100.142583343,4.9528840297,0.02
 05/17  05:00:00,118.907790692,27.4768587189,36.6334447386,5.10327326796,12.3672932834,24.9413748627,173.11725105,168.14436702,4.9528840297,0.02
 05/17  06:00:00,168.317988815,28.5468306606,40.3430466176,3.33424986173,24.7345865669,70.7195625826,139.029570711,129.103802652,9.90576805939,0.02
 05/17  07:00:00,202.565210365,28.8711256958,41.8945159949,1.66346880946,37.1018798503,92.3937384068,119.447427178,109.521659118,9.90576805939,0.02
 05/17  08:00:00,214.450508985,29.0022335385,41.9310876796,1.33788759181,37.1018798503,104.434947198,122.237788254,103.712450759,9.90576805939,8.61956943586
 05/17  09:00:00,226.803645089,29.1548413815,42.4857828818,0.942195627248,37.1018798503,116.476155989,110.172255276,100.246487216,9.90576805939,0.02
 05/17  10:00:00,229.763662926,29.3591161167,45.7096486725,0.473451915538,37.1018798503,116.476155989,106.740755869,96.8149878094,9.90576805939,0.02
 05/17  11:00:00,231.97949461,29.6085173552,47.9114092138,0.237911601347,37.1018798503,116.476155989,112.361059585,93.8282836849,9.90576805939,8.62700784021
 05/17  12:00:00,224.074346143,29.8512884832,51.9582913771,0.0849053046305,37.1018798503,104.434947198,101.40992231,91.4841542509,9.90576805939,0.02
 05/17  13:00:00,239.984214912,30.1057226128,55.6514377129,0.0053935386471,37.1018798503,116.476155989,99.0987192072,89.1729511478,9.90576805939,0.02
 05/17  14:00:00,241.452357731,30.3104234121,56.9205022032,0.0,37.1018798503,116.476155989,105.97861617,87.4471020317,9.90576805939,8.6257460786
