Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 09/28  18:00:00,51.4784822367,4.01635641676,8.29829385632,0.0,9.17985065927,26.9147,61.6831496908,0.0,50.0982,11.5849496908
 09/28  19:00:00,45.6193745653,4.01635641676,6.58424541887,0.0,9.17985065927,19.4245,46.1525321962,0.0,33.3988,12.7537321962
 09/28  20:00:00,44.6519300261,4.01635641676,5.63614644378,0.0,9.17985065927,19.4245,44.3945433403,0.0,33.3988,10.9957433403
 09/28  21:00:00,41.0839916849,4.01635641676,2.16154857548,0.0,9.17985065927,19.4245,37.2137285772,0.0,25.0491,12.1646285772
 09/28  22:00:00,39.6720873701,4.01635641676,0.874388075001,0.0,9.17985065927,19.4245,26.5304965187,0.0,16.6994,9.8310965187
 09/28  23:00:00,39.6387459809,4.01635641676,0.0747820712886,0.0,9.17985065927,19.4245,13.5417518006,0.0,8.3497,5.1920518006
 09/28  24:00:00,22.8401944906,4.01635641676,0.0,0.0,4.58992532963,8.1892,8.12295534834,0.168798875936,3.33988,4.6142764724
 09/29  01:00:00,14.9827400898,0.0,0.0,0.0,1.52997510988,7.4902,3.93196707666,0.0,3.33988,0.592087076664
 09/29  02:00:00,15.01037763,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 09/29  03:00:00,15.0223533097,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 09/29  04:00:00,15.7889662477,0.0,0.0,0.0,1.52997510988,7.4902,3.93197295624,0.0,3.33988,0.592092956236
 09/29  05:00:00,23.5401757276,4.01635641676,0.0,0.0,4.58992532963,8.1892,10.0709598658,1.70125986578,8.3497,0.02
 09/29  06:00:00,38.1343514198,4.01635641676,0.0415597765578,0.0,9.17985065927,19.4245,20.161426031,0.0,16.6994,3.46202603103
 09/29  07:00:00,42.1384830558,4.01635641676,0.0408681202413,0.0,9.17985065927,26.9147,38.3986589921,0.0165566586625,25.0491,13.3330023335
 09/29  08:00:00,42.1195686944,4.01635641676,0.0133307395765,0.0,9.17985065927,26.9147,44.9832746837,0.0,33.3988,11.5844746837
 09/29  09:00:00,34.6364759937,4.01635641676,0.0026866273753,0.0,9.17985065927,19.4245,34.8955125679,0.0149817818563,25.0491,9.83143078608
 09/29  10:00:00,42.9563581108,4.01635641676,0.814033964102,0.0,9.17985065927,26.9147,50.9928214615,0.0,41.7485,9.24432146151
 09/29  11:00:00,45.8476032542,4.01635641676,2.96660763909,0.0,9.17985065927,26.9147,51.579639644,0.0,41.7485,9.83113964405
 09/29  12:00:00,46.6872354126,4.01635641676,4.48740688637,0.0,9.17985065927,26.9147,50.4157588764,0.0,41.7485,8.66725887642
 09/29  13:00:00,38.630183153,4.01635641676,3.95246012944,0.0,9.17985065927,19.4245,40.9064796843,0.0,33.3988,7.50767968435
 09/29  14:00:00,36.6797075358,4.01635641676,2.00813984184,0.0,9.17985065927,19.4245,31.9730120683,0.0,25.0491,6.92391206826
 09/29  15:00:00,35.4080791319,4.01635641676,0.745581039133,0.0,9.17985065927,19.4245,39.7482803466,0.0,33.3988,6.34948034657
 09/29  16:00:00,43.8076901298,4.01635641676,1.71036452395,0.0,9.17985065927,26.9147,57.0228182158,0.0,50.0982,6.9246182158
 09/29  17:00:00,44.7708384276,4.01635641676,2.69797102358,0.0,9.17985065927,26.9147,58.765910962,0.0,50.0982,8.66771096198
 09/29  18:00:00,46.6823744288,4.01635641676,3.55629115746,0.0,9.17985065927,26.9147,61.6834061283,0.0,50.0982,11.5852061283
 09/29  19:00:00,40.0445063523,4.01635641676,1.25401456169,0.0,9.17985065927,19.4245,46.7324508411,0.0,33.3988,13.3336508411
 09/29  20:00:00,39.3155054911,4.01635641676,0.539242978073,0.0,9.17985065927,19.4245,44.3953965881,0.0,33.3988,10.9965965881
 09/29  21:00:00,38.7265456609,4.01635641676,0.0,0.0,9.17985065927,19.4245,36.6339114859,0.0,25.0491,11.5848114859
 09/29  22:00:00,38.7033711346,4.01635641676,0.0,0.0,9.17985065927,19.4245,26.6553737428,0.125475621733,16.6994,9.8304981211
 09/29  23:00:00,39.4330960512,4.01635641676,0.0,0.0,9.17985065927,19.4245,20.4345689595,6.31726472866,8.3497,5.76760423079
 09/29  24:00:00,22.7182783856,4.01635641676,0.0,0.0,4.58992532963,8.1892,22.7931015318,14.8405308535,3.33988,4.61269067826
 09/30  01:00:00,14.8827982495,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 09/30  02:00:00,14.9054186082,0.0,0.0,0.0,1.52997510988,7.4902,3.93192634116,0.0,3.33988,0.592046341163
 09/30  03:00:00,14.9086902593,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 09/30  04:00:00,15.0465668428,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 09/30  05:00:00,22.7910224947,4.01635641676,0.0,0.0,4.58992532963,8.1892,42.5212189114,33.5794321281,8.3497,0.592086783271
 09/30  06:00:00,37.6802024636,4.01635641676,0.0214962866761,0.0,9.17985065927,19.4245,50.034040558,29.8725429109,16.6994,3.46209764705
 09/30  07:00:00,41.975631966,4.01635641676,0.0139749149853,0.0,9.17985065927,26.9147,44.5582795497,16.0471814426,25.0491,3.46199810716
 09/30  08:00:00,42.0061294235,4.01635641676,0.0,0.0,9.17985065927,26.9147,42.9939316618,6.13262437694,33.3988,3.46250728482
 09/30  09:00:00,34.5580636865,4.01635641676,0.00166351097072,0.0,9.17985065927,19.4245,36.8187959468,0.772688030827,25.0491,10.997007916
 09/30  10:00:00,42.1020896592,4.01635641676,0.0140265836789,0.0,9.17985065927,26.9147,51.580312093,0.0,41.7485,9.83181209303
 09/30  11:00:00,44.6401918187,4.01635641676,1.78104110221,0.0,9.17985065927,26.9147,52.7444931899,0.0,41.7485,10.9959931899
 09/30  12:00:00,46.6714173636,4.01635641676,4.44588217031,0.0,9.17985065927,26.9147,52.1672474839,0.0,41.7485,10.4187474839
 09/30  13:00:00,39.4355466398,4.01635641676,4.73416667408,0.0,9.17985065927,19.4245,43.2299395518,0.0,33.3988,9.83113955177
 09/30  14:00:00,39.288452025,4.01635641676,4.57722978828,0.0,9.17985065927,19.4245,34.2949942926,0.0,25.0491,9.24589429263
 09/30  15:00:00,39.3606643463,4.01635641676,4.65577411773,0.0,9.17985065927,19.4245,42.0667743122,0.0,33.3988,8.66797431219
 09/30  16:00:00,47.7915871634,4.01635641676,5.6723380956,0.0,9.17985065927,26.9147,57.6054665836,0.0,50.0982,7.50726658359
 09/30  17:00:00,46.9736942116,4.01635641676,4.86670240246,0.0,9.17985065927,26.9147,58.7654928588,0.0,50.0982,8.66729285879
 09/30  18:00:00,49.3908847883,4.01635641676,5.18054298915,0.0,9.17985065927,26.9147,62.2627664657,0.0,50.0982,12.1645664657
 09/30  19:00:00,42.1841000861,4.01635641676,3.19864865731,0.0,9.17985065927,19.4245,45.5634749654,0.0,33.3988,12.1646749654
 09/30  20:00:00,39.8957768439,4.01635641676,0.951410992933,0.0,9.17985065927,19.4245,44.3954652226,0.0,33.3988,10.9966652226
 09/30  21:00:00,39.0771622272,4.01635641676,0.240163871883,0.0,9.17985065927,19.4245,36.6342143246,0.0,25.0491,11.5851143246
 09/30  22:00:00,38.6964522857,4.01635641676,0.0,0.0,9.17985065927,19.4245,26.0028173949,0.0964871316937,16.6994,9.20693026325
 09/30  23:00:00,39.4288975364,4.01635641676,0.0,0.0,9.17985065927,19.4245,15.0936529543,0.358360659495,8.3497,6.3855922948
 09/30  24:00:00,22.6999200774,4.01635641676,0.0,0.0,4.58992532963,8.1892,22.7640065062,14.8106352373,3.33988,4.61349126893
