Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 12/09  24:00:00,112.640836718,24.2940701092,13.2468462893,13.1246586692,4.12243109448,15.9888894789,109.467640733,106.475910315,2.97173041782,0.02
 12/10  01:00:00,106.376251488,20.2367872428,12.6295215897,18.4667797033,2.06121554724,15.9888894789,89.2424092594,86.2506788416,2.97173041782,0.02
 12/10  02:00:00,114.186952651,24.2940701092,13.0978495817,15.4066944371,2.06121554724,15.9888894789,112.360651515,109.368921097,2.97173041782,0.02
 12/10  03:00:00,108.684107088,20.2367872428,12.0951894491,20.7953074746,2.06121554724,15.9888894789,90.9777119534,87.9859815355,2.97173041782,0.02
 12/10  04:00:00,115.464214614,24.2940701092,11.7133300082,17.2938560811,2.06121554724,15.9888894789,114.422664302,111.430933885,2.97173041782,0.02
 12/10  05:00:00,110.31452664,20.2367872428,10.7905783558,23.4993148963,2.06121554724,15.9888894789,92.725551628,89.7338212102,2.97173041782,0.02
 12/10  06:00:00,116.303244643,24.2940701092,10.1714341177,19.6614964499,2.06121554724,15.9888894789,116.42854649,113.436816072,2.97173041782,0.02
 12/10  07:00:00,113.628195579,20.2367872428,9.7854027816,26.5463931845,2.06121554724,15.9888894789,94.1135912106,91.1218607928,2.97173041782,0.02
 12/10  08:00:00,107.21279334,24.2940701092,9.40421913701,20.9576546725,2.06121554724,15.9888894789,117.231361371,114.239630953,2.97173041782,0.02
 12/10  09:00:00,122.296970814,20.2367872428,10.0910754097,20.5096609145,4.12243109448,41.7362269337,90.1856849837,85.212800954,4.9528840297,0.02
 12/10  10:00:00,127.7487276,24.2940701092,11.4373366939,13.4570131977,4.12243109448,41.7362269337,106.556076938,101.583192908,4.9528840297,0.02
 12/10  11:00:00,118.96310376,20.2367872428,12.2269760508,14.547323354,4.12243109448,41.7362269337,83.8672669239,78.8943828942,4.9528840297,0.02
 12/10  12:00:00,128.674105418,24.2940701092,13.781446459,10.274044361,4.12243109448,41.7362269337,101.038928265,96.0660442356,4.9528840297,0.02
 12/10  13:00:00,119.338699947,20.2367872428,14.0234115636,11.6526515947,4.12243109448,41.7362269337,80.7815974317,75.808713402,4.9528840297,0.02
 12/10  14:00:00,128.909127059,24.2940701092,15.5665511606,8.54930980545,4.12243109448,41.7362269337,99.9380675322,94.9651835025,4.9528840297,0.02
 12/10  15:00:00,117.868595721,20.2367872428,15.0157072477,9.70916393451,4.12243109448,41.7362269337,89.5195153329,75.9647766961,4.9528840297,8.60185460709
 12/10  16:00:00,127.106948357,24.2940701092,15.8930616609,7.64274147147,4.12243109448,41.7362269337,101.383909079,96.4110250489,4.9528840297,0.02
 12/10  17:00:00,106.598240573,20.2367872428,14.1364804283,10.6262835646,4.12243109448,24.8785346261,84.6679827956,79.6950987659,4.9528840297,0.02
 12/10  18:00:00,115.421398238,24.2940701092,14.1204427761,12.4452604938,2.06121554724,15.9888894789,110.257975079,107.266244661,2.97173041782,0.02
 12/10  19:00:00,109.032232304,20.2367872428,12.6655629625,18.2834551387,2.06121554724,15.9888894789,91.4381464906,88.4464160728,2.97173041782,0.02
 12/10  20:00:00,117.97440812,24.2940701092,12.7713638982,16.2449228925,2.06121554724,15.9888894789,115.113079266,112.121348848,2.97173041782,0.02
 12/10  21:00:00,112.630377278,20.2367872428,12.4321362576,22.3648858672,2.06121554724,15.9888894789,93.4079347271,90.4162043093,2.97173041782,0.02
 12/10  22:00:00,120.193103455,24.2940701092,13.167883549,18.8546423534,2.06121554724,15.9888894789,116.714467446,113.722737028,2.97173041782,0.02
 12/10  23:00:00,115.566130453,20.2367872428,12.5567293911,25.1754150241,2.06121554724,15.9888894789,94.3433388825,91.3516084647,2.97173041782,0.02
 12/10  24:00:00,122.568529459,24.2940701092,13.1361911516,20.6242243124,2.06121554724,15.9888894789,117.553497552,114.561767134,2.97173041782,0.02
 12/11  01:00:00,118.733573599,20.2367872428,12.7718427625,26.0553530297,4.12243109448,15.9888894789,94.0990479721,91.1073175543,2.97173041782,0.02
 12/11  02:00:00,124.522325563,24.2940701092,13.6654921375,20.8469690417,4.12243109448,15.9888894789,116.766410464,113.774680046,2.97173041782,0.02
 12/11  03:00:00,118.188163242,20.2367872428,12.7189357936,26.9304561396,4.12243109448,15.9888894789,94.2705932206,91.2788628028,2.97173041782,0.02
 12/11  04:00:00,123.014530761,24.2940701092,13.1110656973,21.6941298965,4.12243109448,15.9888894789,117.380169453,114.388439035,2.97173041782,0.02
 12/11  05:00:00,153.802584855,29.2419431483,15.7720180893,22.8782866636,12.3672932834,24.9413748627,133.947060294,128.974176264,4.9528840297,0.02
 12/11  06:00:00,191.056636977,28.7966480619,20.1874718312,56.2886868246,12.3672932834,24.9413748627,204.873230277,199.900346247,4.9528840297,0.02
 12/11  07:00:00,244.271760073,29.6873373109,14.0357585068,58.1367313854,24.7345865669,70.7195625826,184.016371679,174.09060362,9.90576805939,0.02
 12/11  08:00:00,247.043165462,29.6906010123,14.4123068354,41.8012542599,37.1018798503,92.3937384068,162.313631467,152.387863408,9.90576805939,0.02
 12/11  09:00:00,248.389767395,29.6986801534,14.6860146005,35.3254500176,37.1018798503,104.434947198,162.158519744,143.627060676,9.90576805939,8.62569100861
 12/11  10:00:00,256.037103041,29.7050342652,15.0456033019,30.6434788754,37.1018798503,116.476155989,147.594390261,137.668622202,9.90576805939,0.02
 12/11  11:00:00,251.216395624,29.7130038286,15.5960710163,26.5441990275,37.1018798503,116.476155989,141.660306237,131.734538178,9.90576805939,0.02
 12/11  12:00:00,247.872843857,29.7214756172,16.1640493981,22.9929156611,37.1018798503,116.476155989,144.929703992,126.388148064,9.90576805939,8.63578786784
 12/11  13:00:00,234.207889207,29.7287404186,16.7075688808,19.899798527,37.1018798503,104.434947198,131.066918921,121.141150862,9.90576805939,0.02
 12/11  14:00:00,241.918051238,29.7356760027,16.9124981748,17.6968632223,37.1018798503,116.476155989,136.219306998,117.677693548,9.90576805939,8.63584539134
 12/11  15:00:00,241.544043574,29.7436036943,17.2656055923,16.2377123543,37.1018798503,116.476155989,124.536830971,114.611062911,9.90576805939,0.02
