Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 04/17  19:00:00,425.780682006,36.1625798523,142.268115585,0.0,102.647051061,80.1663183927,300.283097408,3.79180659846,33.3212,263.17009081
 04/17  20:00:00,458.34953848,36.1236694774,141.462534912,0.0,115.40909374,92.7192997104,297.706095055,4.12090159156,33.3212,260.263993464
 04/17  21:00:00,433.381652325,36.1698707016,140.171636065,0.0,102.647051061,94.1340635361,409.133706373,4.45007796377,24.9909,379.69272841
 04/17  22:00:00,368.528427668,36.2016772712,142.033656778,0.0,77.122965704,65.871452062,311.576867918,6.61529207004,16.6606,288.300975848
 04/17  23:00:00,303.673118773,36.1268085296,143.0552387,0.0,38.286128036,48.4199368926,180.177746401,10.0709919159,8.3303,161.776454485
 04/17  24:00:00,202.970118718,33.1700701482,86.2070510237,0.0,25.5240853573,30.610668775,133.536232573,0.0263387559144,3.33212,130.177773817
 04/18  01:00:00,203.594862335,33.3725471541,93.2336318741,0.0,19.418418834,29.3649097162,97.7480826054,0.0435092019307,3.33212,94.3724534035
 04/18  02:00:00,175.63359721,32.9675931423,74.1984604728,0.0,12.7620426787,28.1191506574,98.0219783381,0.333406701864,3.33212,94.3564516363
 04/18  03:00:00,175.362378543,32.9675931423,73.9010017249,0.0,12.7620426787,28.1191506574,98.0166626436,0.330501818963,3.33212,94.3540408247
 04/18  04:00:00,181.55447385,32.9675931423,72.6965953518,0.0,12.7620426787,28.1191506574,133.775683301,0.327581767246,3.33212,130.115981533
 04/18  05:00:00,206.311025334,32.8326084717,69.9714990606,0.0,25.5240853573,30.610668775,231.052871092,0.103153961129,8.3303,222.619417131
 04/18  06:00:00,332.537446379,34.3444367825,106.069799135,0.0,51.0481707146,78.1489452969,393.943162611,0.107308888983,16.6606,377.175253722
 04/18  07:00:00,420.698716463,35.8710631313,140.979718207,0.0,64.3609230253,109.708623606,538.192705408,8.97992118563,24.9909,504.221884222
 04/18  08:00:00,381.095567456,35.874197251,143.133030947,0.0,51.0481707146,80.7689615957,428.075948154,5.12810594266,33.3212,389.626642211
 04/18  09:00:00,354.155358042,36.3891756351,144.077314108,0.0,51.0481707146,71.0224615957,367.823581828,2.54095602115,66.8089,298.473725807
 04/18  10:00:00,307.205614643,36.5301869297,145.516583729,0.0,32.1804615127,65.7244621605,319.028391644,5.30686371953,83.4695,230.252027925
 04/18  11:00:00,308.733622564,36.6178599941,146.285916405,0.0,32.1804615127,65.7244621605,266.42480224,5.51613321708,83.4695,177.439169023
 04/18  12:00:00,307.737449274,36.6861477844,147.404380517,0.0,32.1804615127,65.7244621605,259.319627815,4.83217135044,83.4695,171.017956464
 04/18  13:00:00,297.283411568,36.6272631238,146.448252839,0.0,32.1804615127,55.9779621605,249.856063718,4.29225537407,75.1392,170.424608344
 04/18  14:00:00,297.935632811,36.6562178069,146.957207505,0.0,32.1804615127,55.9779621605,238.293349602,4.43316654025,66.8089,167.051283062
 04/18  15:00:00,297.624905778,36.688368322,146.558272506,0.0,32.1804615127,55.9779621605,245.929078365,4.31050524879,75.1392,166.479373117
 04/18  16:00:00,326.800197143,36.6507283983,146.407742879,0.0,32.1804615127,60.9114621605,225.259217938,3.02880245365,91.7998,130.430615485
 04/18  17:00:00,361.676818601,36.1376172699,146.751537601,0.0,32.1804615127,77.5397301883,252.192118708,6.05791704905,49.9818,196.152401659
 04/18  18:00:00,413.400801648,36.2364886784,144.440925029,0.0,77.122965704,86.2600435998,406.80673484,5.71780237979,49.9818,351.10713246
 04/18  19:00:00,428.204781309,36.280828653,143.878358399,0.0,102.647051061,80.1663183927,296.759564928,5.38617806576,33.3212,258.052186862
 04/18  20:00:00,460.861619115,36.2508781615,142.992983099,0.0,115.40909374,92.7192997104,297.001160898,5.79898597236,33.3212,257.880974926
 04/18  21:00:00,434.933485471,36.3155563041,140.736744346,0.0,102.647051061,94.1340635361,415.323818116,6.19328713498,24.9909,384.139630981
 04/18  22:00:00,370.011642282,36.3346420819,142.408012441,0.0,77.122965704,65.871452062,311.848708465,7.18483630148,16.6606,288.003272164
 04/18  23:00:00,304.302622759,36.225996397,145.192452932,0.0,38.286128036,48.4199368926,176.928318037,11.374019429,8.3303,157.223998608
 04/18  24:00:00,222.184255376,33.3725471541,104.334533428,0.0,25.5240853573,30.610668775,133.454995189,0.00456268545706,3.33212,130.118312503
 04/19  01:00:00,201.923313392,33.1025778129,92.3823837614,0.0,19.418418834,29.3649097162,97.861500382,0.192283121248,3.33212,94.3370972607
 04/19  02:00:00,203.474413537,33.9124858365,99.87843225,0.0,12.7620426787,28.1191506574,97.898757318,0.239327668298,3.33212,94.3273096497
 04/19  03:00:00,196.664451477,33.6425164953,93.6673725253,0.0,12.7620426787,28.1191506574,102.581398832,0.130029026851,3.33212,99.1192498048
 04/19  04:00:00,189.672276184,33.1025778129,81.1065867716,0.0,12.7620426787,28.1191506574,128.675725066,0.234952898588,3.33212,125.108652168
 04/19  05:00:00,220.92574295,33.1025778129,84.6568193438,0.0,25.5240853573,30.610668775,231.750102764,0.241557193266,8.3303,223.178245571
 04/19  06:00:00,342.904748348,34.8303815967,116.197900998,0.0,51.0481707146,78.1489452969,392.3752575,0.207672868783,16.6606,375.506984632
 04/19  07:00:00,418.760236191,35.9186622188,140.31271607,0.0,64.3609230253,109.708623606,539.329880002,11.6828728975,24.9909,502.656107105
 04/19  08:00:00,378.505246179,35.8962393008,141.848763834,0.0,51.0481707146,80.7689615957,428.669567572,6.47506934616,33.3212,388.873298226
 04/19  09:00:00,351.794144269,36.3917383066,142.312248811,0.0,51.0481707146,71.0224615957,363.077678332,2.97985073266,66.8089,293.288927599
 04/19  10:00:00,305.051900937,36.5423181408,143.485501846,0.0,32.1804615127,65.7244621605,323.584686495,5.63703513648,83.4695,234.478151358
 04/19  11:00:00,306.582169919,36.6210480199,144.19374152,0.0,32.1804615127,65.7244621605,260.275925965,5.96850219076,83.4695,170.837923774
 04/19  12:00:00,305.534826711,36.677647171,143.808314217,0.0,32.1804615127,65.7244621605,259.333557064,5.28799119928,83.4695,170.576065864
 04/19  13:00:00,295.556475568,36.6228644,143.594463426,0.0,32.1804615127,55.9779621605,250.293529235,4.83658279125,75.1392,170.317746444
 04/19  14:00:00,295.807979511,36.6523227073,143.806643992,0.0,32.1804615127,55.9779621605,241.79469455,4.91624008884,66.8089,170.069554461
 04/19  15:00:00,295.767428454,36.6818270309,143.734276289,0.0,32.1804615127,55.9779621605,250.125227924,4.9040475451,75.1392,170.081980379
 04/19  16:00:00,324.647330331,36.6254497866,143.418945251,0.0,32.1804615127,60.9114621605,225.740121881,3.55064124814,91.7998,130.389680633
 04/19  17:00:00,359.140666473,36.1214269955,143.378639842,0.0,32.1804615127,77.5397301883,246.323885656,7.34594325318,49.9818,188.996142403
 04/19  18:00:00,411.131592605,36.2163881805,141.330410703,0.0,77.122965704,86.2600435998,407.445954272,6.93421365453,49.9818,350.529940617
 04/19  19:00:00,426.837254976,36.2281237641,140.995829077,0.0,102.647051061,80.1663183927,300.01034791,6.63191853675,33.3212,260.057229373
 04/19  20:00:00,459.467272573,36.1880873086,140.141160609,0.0,115.40909374,92.7192997104,297.901004585,7.11415871748,33.3212,257.465645867
 04/19  21:00:00,434.69359321,36.2379365075,138.998026217,0.0,102.647051061,94.1340635361,413.390658597,7.55856987568,24.9909,380.841188721
 04/19  22:00:00,369.973652368,36.259210872,142.389599885,0.0,77.122965704,65.871452062,312.639803154,9.20361648095,16.6606,286.775586673
 04/19  23:00:00,301.968315942,36.1722988759,144.043628381,0.0,38.286128036,48.4199368926,180.294590297,14.0865905546,8.3303,157.877699743
 04/19  24:00:00,203.199065991,33.3725471541,85.7718639538,0.0,25.5240853573,30.610668775,133.399032004,0.00761972520399,3.33212,130.059292279
 04/20  01:00:00,199.287496892,33.3725471541,89.2470066391,0.0,19.418418834,29.3649097162,98.4291976488,0.791541000491,3.33212,94.3055366484
 04/20  02:00:00,173.220043968,32.9675931423,71.9042664712,0.0,12.7620426787,28.1191506574,101.032667351,3.40850454151,3.33212,94.292042809
 04/20  03:00:00,171.405573637,32.9675931423,70.0727516036,0.0,12.7620426787,28.1191506574,104.508597285,6.89367002213,3.33212,94.2828072632
 04/20  04:00:00,176.983398482,32.9675931423,68.9917535186,0.0,12.7620426787,28.1191506574,150.778229752,17.4593475079,3.33212,129.986762244
 04/20  05:00:00,215.063670033,33.3725471541,78.3976395021,0.0,25.5240853573,30.610668775,252.864011358,28.0352775399,8.3303,216.498433818
 04/20  06:00:00,314.272156071,33.8584919683,89.9214186526,0.0,51.0481707146,78.1489452969,439.060969717,41.949614233,16.6606,380.450755484
 04/20  07:00:00,415.68521562,35.8655487697,138.245675047,0.0,64.3609230253,109.708623606,567.465604699,39.9333591087,24.9909,502.54134559
 04/20  08:00:00,377.075185234,35.8605751337,142.718836115,0.0,51.0481707146,80.7689615957,431.788314402,12.9976956504,33.3212,385.469418751
 04/20  09:00:00,350.119367706,36.4012039908,143.235405541,0.0,51.0481707146,71.0224615957,364.103092774,2.81330444642,66.8089,294.480888327
 04/20  10:00:00,302.524368597,36.5216082386,144.119561376,0.0,32.1804615127,65.7244621605,318.038890017,5.96810830621,83.4695,228.601281711
 04/20  11:00:00,303.552966075,36.6031993043,144.237718804,0.0,32.1804615127,65.7244621605,260.423945082,6.22175440749,83.4695,170.732690675
 04/20  12:00:00,302.652973815,36.6606449938,143.778521523,0.0,32.1804615127,65.7244621605,259.527428513,5.58865873433,83.4695,170.469269779
 04/20  13:00:00,292.897208504,36.6281344677,143.546225852,0.0,32.1804615127,55.9779621605,250.515894838,5.16370332344,75.1392,170.212991514
 04/20  14:00:00,292.866748036,36.6631518722,143.384821687,0.0,32.1804615127,55.9779621605,241.960011489,5.17550821472,66.8089,169.975603275
 04/20  15:00:00,293.066274858,36.6925845315,143.410912978,0.0,32.1804615127,55.9779621605,250.353400459,5.22334791327,75.1392,169.990852546
