Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 07/08  22:00:00,876.506232728,96.7403410254,470.185547782,0.0,46.0930336215,124.558693486,279.933539931,242.913334606,28.3233498048,8.69685552055
 07/08  23:00:00,873.93573922,96.7403410254,468.688077701,0.0,46.0930336215,124.558693486,313.659365729,282.128205711,14.1616749024,17.3694851157
 07/08  24:00:00,865.079705928,96.7403410254,471.697738293,0.0,46.0930336215,113.312780494,336.357348118,321.99767056,5.66466996096,8.69500759756
 07/09  01:00:00,864.790865337,96.7403410254,481.406563207,0.0,34.9616554283,113.312780494,352.462712214,338.102969159,5.66466996096,8.6950730946
 07/09  02:00:00,871.496471142,96.7403410254,487.246055707,0.0,34.9616554283,113.312780494,370.934501827,347.899307595,5.66466996096,17.3705242702
 07/09  03:00:00,874.955070155,96.7403410254,490.453073171,0.0,34.9616554283,113.312780494,372.553133908,358.192966773,5.66466996096,8.69549717436
 07/09  04:00:00,893.562560618,96.7403410254,497.883515804,0.0,44.4937663224,113.312780494,370.378913249,356.01858076,5.66466996096,8.69566252774
 07/09  05:00:00,893.79328153,96.7403410254,501.931416193,0.0,44.4937663224,113.312780494,390.108693942,358.575192721,14.1616749024,17.371826319
 07/09  06:00:00,955.886127845,96.7403410254,502.589238847,0.0,54.0258772165,176.889270242,333.53648892,296.516974785,28.3233498048,8.69616432952
 07/09  07:00:00,964.134737196,96.7403410254,503.680323378,0.0,54.0258772165,184.38654557,342.156355312,290.974998898,42.4850247072,8.69633170625
 07/09  08:00:00,1042.47223769,96.7403410254,502.397324651,0.0,65.1572554096,220.04316451,355.593043632,281.509946131,56.6466996096,17.4363978917
 07/09  09:00:00,1031.15964665,96.7403410254,498.292057385,0.0,65.1572554096,212.545889182,336.211279088,271.465346256,42.4850247072,22.260908125
 07/09  10:00:00,1037.43480516,96.7403410254,497.328322287,0.0,65.1572554096,220.04316451,356.184252233,263.824322886,70.808374512,21.5515548347
 07/09  11:00:00,1040.4261521,96.7403410254,499.123858307,0.0,65.1572554096,220.04316451,351.705330838,254.565597,70.808374512,26.331359326
 07/09  12:00:00,1030.78302479,96.7403410254,491.274013366,0.0,65.1572554096,220.04316451,336.274408299,242.21537827,70.808374512,23.2506555165
 07/09  13:00:00,1013.31318939,96.7403410254,482.534188693,0.0,65.1572554096,212.545889182,311.8954513,234.609843869,56.6466996096,20.6389078212
 07/09  14:00:00,1012.6990757,96.7403410254,482.074117138,0.0,65.1572554096,212.545889182,301.594741529,232.778553245,42.4850247072,26.3311635761
 07/09  15:00:00,1007.56985012,96.7403410254,477.427730488,0.0,65.1572554096,212.545889182,295.598729104,214.795789722,56.6466996096,24.1562397725
 07/09  16:00:00,976.642759387,96.7403410254,473.028688306,0.0,65.1572554096,220.04316451,295.04429799,190.341367668,84.9700494144,19.7328809074
 07/09  17:00:00,934.435851162,96.7403410254,474.667961327,0.0,54.0258772165,184.38654557,269.086418568,166.618201481,84.9700494144,17.4981676733
 07/09  18:00:00,916.130559038,96.7403410254,480.623673609,0.0,44.4937663224,163.454314868,266.397700256,164.055235062,84.9700494144,17.372415779
 07/09  19:00:00,913.312190856,96.7403410254,483.49773638,0.0,44.4937663224,155.95703954,210.013943033,144.670776317,56.6466996096,8.6964671071
 07/09  20:00:00,893.405221706,96.7403410254,483.605784999,0.0,44.4937663224,124.558693486,237.05294709,163.035176809,56.6466996096,17.3710706717
 07/09  21:00:00,897.097425216,96.7403410254,483.988477059,0.0,44.4937663224,124.558693486,247.949621044,196.770011264,42.4850247072,8.69458507252
 07/09  22:00:00,884.769939535,96.7403410254,482.384815329,0.0,34.9616554283,124.558693486,286.284385504,249.266288671,28.3233498048,8.69474702814
 07/09  23:00:00,874.183815152,96.7403410254,474.322132836,0.0,34.9616554283,124.558693486,306.609965458,275.078296088,14.1616749024,17.369994467
 07/09  24:00:00,856.045546332,96.7403410254,471.760368628,0.0,34.9616554283,113.312780494,318.901882342,304.541957518,5.66466996096,8.69525486263
 07/10  01:00:00,865.198435313,96.7403410254,470.79641181,0.0,46.0930336215,113.312780494,336.095922167,321.735941765,5.66466996096,8.69531044103
 07/10  02:00:00,861.768218203,96.7403410254,469.031470521,0.0,46.0930336215,113.312780494,378.330871119,355.295241826,5.66466996096,17.3709593325
 07/10  03:00:00,868.150942339,96.7403410254,474.35478452,0.0,46.0930336215,113.312780494,406.444176804,392.083813861,5.66466996096,8.69569298227
 07/10  04:00:00,975.181343743,96.7403410254,488.644519134,0.0,100.150657288,148.969399434,400.726477346,386.365956355,5.66466996096,8.6958510301
 07/10  05:00:00,976.527441376,96.7464496738,492.060244964,0.0,100.150657288,149.894399434,605.954078503,574.419649733,14.1616749024,17.3727538676
 07/10  06:00:00,1193.55805851,99.3349018368,489.35047925,0.0,176.471037341,302.612436532,437.431379278,400.411725826,28.3233498048,8.69630364731
 07/10  07:00:00,1314.50821488,101.741582669,485.010732893,0.0,243.2593065,310.10971186,424.588094035,364.594733218,42.4850247072,17.5083361104
 07/10  08:00:00,1350.06962893,102.907753096,479.106522664,0.0,243.2593065,310.10971186,428.258159874,345.252524974,56.6466996096,26.3589352905
 07/10  09:00:00,1374.6260288,103.89110466,470.682743993,0.0,243.2593065,302.612436532,391.665014372,322.738916555,42.4850247072,26.4410731098
 07/10  10:00:00,1384.59681078,104.949848338,471.168698474,0.0,243.2593065,310.10971186,385.918888768,279.68361268,70.808374512,35.4269015759
 07/10  11:00:00,1394.10164712,106.937994131,473.183640206,0.0,243.2593065,310.10971186,325.385020597,219.098474351,70.808374512,35.4781717343
 07/10  12:00:00,1366.01815883,109.946302131,480.687416102,0.0,243.2593065,310.10971186,283.132138736,185.82695801,70.808374512,26.4968062141
 07/10  13:00:00,1405.21040279,114.073057345,482.031079279,0.0,243.2593065,302.612436532,247.177027365,155.045065505,56.6466996096,35.4852622505
 07/10  14:00:00,1411.19793302,120.482460338,481.57356133,0.0,243.2593065,302.612436532,197.902054099,119.994747089,42.4850247072,35.4222823028
 07/10  15:00:00,1420.53714569,130.188252574,481.199010804,0.0,243.2593065,302.612436532,164.200161152,81.0305463106,56.6466996096,26.5229152313
 07/10  16:00:00,1436.29709915,139.923982356,480.549190226,0.0,243.2593065,310.10971186,162.583034337,51.2009425166,84.9700494144,26.4120424062
 07/10  17:00:00,1441.41035276,145.52284936,480.049020737,0.0,243.2593065,310.10971186,140.512219565,38.0785330614,84.9700494144,17.4636370897
 07/10  18:00:00,1129.6230838,96.7403410254,482.566733303,0.0,166.938926447,199.110933808,173.265314649,70.8829909456,84.9700494144,17.4122742894
 07/10  19:00:00,1124.69614514,96.7403410254,484.263001175,0.0,166.938926447,191.61365848,166.35962396,92.3006857808,56.6466996096,17.4122385694
 07/10  20:00:00,1001.40600703,96.7403410254,483.361384194,0.0,100.150657288,124.558693486,207.219450906,141.858414657,56.6466996096,8.71433663953
 07/10  21:00:00,966.069220301,96.7403410254,483.818251858,0.0,100.150657288,124.558693486,215.975412102,156.114545371,42.4850247072,17.3758420237
 07/10  22:00:00,898.384125354,96.7403410254,483.887782665,0.0,46.0930336215,124.558693486,211.675750071,174.656476491,28.3233498048,8.69592377528
 07/10  23:00:00,899.176639639,96.7403410254,483.881287671,0.0,46.0930336215,124.558693486,212.69881344,189.841059967,14.1616749024,8.69607857044
 07/10  24:00:00,886.061835814,96.7403410254,483.098853809,0.0,46.0930336215,113.312780494,227.593578408,204.55616547,5.66466996096,17.3727429766
 07/11  01:00:00,886.546863809,96.7403410254,483.633296479,0.0,46.0930336215,113.312780494,223.492996413,209.13427625,5.66466996096,8.69405020233
 07/11  02:00:00,886.462477335,96.7403410254,483.613046762,0.0,46.0930336215,113.312780494,240.893696598,217.860616913,5.66466996096,17.3684097244
 07/11  03:00:00,886.357478919,96.7403410254,483.540853682,0.0,46.0930336215,113.312780494,247.207020403,232.847958648,5.66466996096,8.69439179364
 07/11  04:00:00,980.240704552,96.7403410254,483.630141016,0.0,100.150657288,148.969399434,249.621127597,235.261929178,5.66466996096,8.69452845828
 07/11  05:00:00,960.713169757,98.1401085663,471.539200984,0.0,100.150657288,149.894399434,438.543374589,407.012161912,14.1616749024,17.3695377751
 07/11  06:00:00,1177.10769136,103.188605588,468.816649975,0.0,176.471037341,302.612436532,340.748519725,303.730223028,28.3233498048,8.69494689189
 07/11  07:00:00,1304.94163698,107.02337894,469.228714098,0.0,243.2593065,310.10971186,331.293569728,271.305399963,42.4850247072,17.5031450575
 07/11  08:00:00,1351.14231516,109.124512242,470.329306962,0.0,243.2593065,310.10971186,327.058883463,244.053498145,56.6466996096,26.3586857083
 07/11  09:00:00,1390.41552311,111.13248204,473.872447693,0.0,243.2593065,302.612436532,290.023627851,221.096922081,42.4850247072,26.4416810628
 07/11  10:00:00,1408.78557648,114.987283625,478.460094652,0.0,243.2593065,310.10971186,290.569770406,184.342100151,70.808374512,35.4192957437
 07/11  11:00:00,1420.74834253,122.054426306,481.094190296,0.0,243.2593065,310.10971186,241.16614259,134.88708261,70.808374512,35.4706854683
 07/11  12:00:00,1388.9552121,132.326911107,480.767501358,0.0,243.2593065,310.10971186,187.831272408,90.5264404934,70.808374512,26.4964574028
 07/11  13:00:00,1434.27649078,144.956044005,480.077976982,0.0,243.2593065,302.612436532,136.698288789,44.5745863387,56.6466996096,35.4770028412
 07/11  14:00:00,1445.16341755,155.9527701,479.873897062,0.0,243.2593065,302.612436532,97.1716159881,19.271906875,42.4850247072,35.4146844059
 07/11  15:00:00,1455.48747073,166.117440802,479.958562958,0.0,243.2593065,302.612436532,88.2810692777,5.10586712278,56.6466996096,26.5285025453
 07/11  16:00:00,1466.88067153,170.564079106,480.205580172,0.0,243.2593065,310.10971186,111.676793447,0.294825586768,84.9700494144,26.4119184454
 07/11  17:00:00,1470.0931427,173.791562672,480.142979206,0.0,243.2593065,310.10971186,102.429778246,0.0,84.9700494144,17.4597288313
 07/11  18:00:00,1130.45348504,96.8837090322,482.957499582,0.0,166.938926447,199.110933808,104.911873144,2.52877914027,84.9700494144,17.4130445894
 07/11  19:00:00,1124.07391954,96.8210593028,484.207056312,0.0,166.938926447,191.61365848,77.3141996836,11.9526479524,56.6466996096,8.71485212155
 07/11  20:00:00,1000.96483398,96.7403410254,483.536835456,0.0,100.150657288,124.558693486,108.047991964,33.9894700574,56.6466996096,17.4118222967
 07/11  21:00:00,966.128521395,96.7403410254,484.415876673,0.0,100.150657288,124.558693486,106.079474394,54.8961295275,42.4850247072,8.69832015936
 07/11  22:00:00,898.784517597,96.7403410254,484.259134593,0.0,46.0930336215,124.558693486,150.817979586,105.124822253,28.3233498048,17.3698075285
 07/11  23:00:00,899.099135616,96.7403410254,483.831605859,0.0,46.0930336215,124.558693486,166.620788434,143.764958071,14.1616749024,8.69415546066
 07/11  24:00:00,885.808833406,96.7403410254,482.902365301,0.0,46.0930336215,113.312780494,216.27598653,193.241286561,5.66466996096,17.3700300083
 07/12  01:00:00,876.571263896,96.7403410254,476.743478984,0.0,46.0930336215,113.312780494,256.006949776,241.64784323,5.66466996096,8.69443658506
 07/12  02:00:00,867.140227584,96.7403410254,471.048046766,0.0,46.0930336215,113.312780494,282.67812885,268.318929401,5.66466996096,8.69452948778
 07/12  03:00:00,867.542708573,96.7403410254,471.689759876,0.0,46.0930336215,113.312780494,300.703426945,277.669348336,5.66466996096,17.3694086483
 07/12  04:00:00,958.165778739,96.7403410254,471.800701238,0.0,100.150657288,148.969399434,278.358944161,263.999384427,5.66466996096,8.69488977308
 07/12  05:00:00,961.132299938,101.609792658,471.729705961,0.0,100.150657288,149.894399434,385.830276976,362.973577079,14.1616749024,8.69502499422
 07/12  06:00:00,1190.46819298,109.03336477,473.652415124,0.0,176.471037341,302.612436532,282.225943538,236.53203088,28.3233498048,17.3705628528
 07/12  07:00:00,1330.61265253,118.380995812,478.638981882,0.0,243.2593065,310.10971186,243.866451116,183.874607012,42.4850247072,17.5068193962
 07/12  08:00:00,1381.89671686,125.827527666,480.396212751,0.0,243.2593065,310.10971186,222.035255726,139.032074617,56.6466996096,26.3564815001
 07/12  09:00:00,1424.72923667,135.74874109,479.973951972,0.0,243.2593065,302.612436532,169.457416224,100.532574285,42.4850247072,26.4398172318
 07/12  10:00:00,1441.19551627,145.00966135,479.606852218,0.0,243.2593065,310.10971186,167.584168194,61.362359659,70.808374512,35.4134340232
 07/12  11:00:00,1448.32293459,150.9583256,479.70813508,0.0,243.2593065,310.10971186,132.126106457,34.7116289681,70.808374512,26.6061029773
 07/12  12:00:00,1410.99523855,155.242586239,479.786106612,0.0,243.2593065,310.10971186,130.975290495,24.8461850515,70.808374512,35.3207309318
 07/12  13:00:00,1448.71015632,159.638105913,479.682296564,0.0,243.2593065,302.612436532,111.719318051,19.6057837892,56.6466996096,35.4668346525
 07/12  14:00:00,1451.60493399,162.634560315,479.5061246,0.0,243.2593065,302.612436532,86.7282384954,17.6777090544,42.4850247072,26.5655047338
 07/12  15:00:00,1452.69492631,164.539182402,478.69084317,0.0,243.2593065,302.612436532,110.383257882,18.3737231606,56.6466996096,35.3628351122
 07/12  16:00:00,1461.01292681,166.891949586,477.997622074,0.0,243.2593065,310.10971186,128.713153736,17.3310923133,84.9700494144,26.4120120085
 07/12  17:00:00,1462.01704553,168.043157849,477.856053684,0.0,243.2593065,310.10971186,119.351882713,16.9200233741,84.9700494144,17.4618099243
 07/12  18:00:00,1129.68907003,96.7617891383,482.372589126,0.0,166.938926447,199.110933808,145.52843002,51.8434883638,84.9700494144,8.71489224192
 07/12  19:00:00,1125.01980846,96.7460062582,484.373947802,0.0,166.938926447,191.61365848,152.245032564,78.1866905419,56.6466996096,17.4116424128
 07/12  20:00:00,1001.5527235,96.7403410254,483.372845735,0.0,100.150657288,124.558693486,192.087650668,118.02992931,56.6466996096,17.4110217489
 07/12  21:00:00,966.691805209,96.7403410254,484.295621284,0.0,100.150657288,124.558693486,183.6737304,132.490511836,42.4850247072,8.69819385596
 07/12  22:00:00,899.076045234,96.7403410254,484.454133869,0.0,46.0930336215,124.558693486,200.888165374,159.02818949,28.3233498048,13.536626079
 07/12  23:00:00,899.668186075,96.7403410254,484.284376261,0.0,46.0930336215,124.558693486,210.182855216,183.494727812,14.1616749024,12.5264525017
 07/12  24:00:00,886.096229752,96.7403410254,483.153926851,0.0,46.0930336215,113.312780494,224.529667099,210.170932079,5.66466996096,8.69406505961
 07/13  01:00:00,879.961427093,96.7403410254,479.141979847,0.0,46.0930336215,113.312780494,251.827294013,228.794341493,5.66466996096,17.3682825588
 07/13  02:00:00,872.693889162,96.7403410254,473.837814625,0.0,46.0930336215,113.312780494,257.536603837,243.177679783,5.66466996096,8.69425409326
 07/13  03:00:00,872.056402909,96.7403410254,473.501940598,0.0,46.0930336215,113.312780494,264.564417246,250.205388816,5.66466996096,8.69435846892
 07/13  04:00:00,962.38751788,96.7403410254,473.347275401,0.0,100.150657288,148.969399434,260.281682531,237.247963452,5.66466996096,17.3690491184
 07/13  05:00:00,963.725281003,103.455689529,471.598495008,0.0,100.150657288,149.894399434,367.134888226,344.278512983,14.1616749024,8.69470034037
 07/13  06:00:00,1188.42417595,110.256531143,471.323139682,0.0,176.471037341,302.612436532,276.973512089,239.955346115,28.3233498048,8.69481616934
 07/13  07:00:00,1318.91157711,116.846859199,471.787465691,0.0,243.2593065,310.10971186,281.986658141,213.253386976,42.4850247072,26.2482464581
 07/13  08:00:00,1359.8146123,118.20130558,470.557285092,0.0,243.2593065,310.10971186,281.386993951,207.163303375,56.6466996096,17.5769909669
 07/13  09:00:00,1390.12873266,118.984097235,468.265085379,0.0,243.2593065,302.612436532,290.555424998,212.825563572,42.4850247072,35.2448367184
 07/13  10:00:00,1398.52070766,120.349865323,467.809090106,0.0,243.2593065,310.10971186,304.390868546,207.00980567,70.808374512,26.5726883638
 07/13  11:00:00,1400.18521462,121.507044225,467.085352082,0.0,243.2593065,310.10971186,312.058618703,205.775412854,70.808374512,35.4748313378
 07/13  12:00:00,1360.49352639,122.757237719,467.798195909,0.0,243.2593065,310.10971186,299.113846735,201.816769037,70.808374512,26.4887031855
 07/13  13:00:00,1400.32792473,124.989230533,470.188210441,0.0,243.2593065,302.612436532,272.492554665,180.36435805,56.6466996096,35.4814970047
 07/13  14:00:00,1407.31469624,128.357889396,472.435444498,0.0,243.2593065,302.612436532,238.452494291,160.549959778,42.4850247072,35.4175098054
 07/13  15:00:00,1419.61757013,133.571885265,477.147062399,0.0,243.2593065,302.612436532,216.048590875,132.882667012,56.6466996096,26.519224254
 07/13  16:00:00,1433.47678351,140.282986386,477.335783048,0.0,243.2593065,310.10971186,216.100874731,104.721889138,84.9700494144,26.4089361787
 07/13  17:00:00,1438.60044493,145.324112797,477.424632563,0.0,243.2593065,310.10971186,190.973401547,88.5411014009,84.9700494144,17.462250732
 07/13  18:00:00,1127.66524022,96.7403410254,480.979767881,0.0,166.938926447,199.110933808,229.055746024,126.674698896,84.9700494144,17.4109977142
 07/13  19:00:00,1106.52398531,96.7403410254,472.013680761,0.0,166.938926447,191.61365848,242.281182551,168.223667062,56.6466996096,17.4108158795
 07/13  20:00:00,975.805440559,96.7403410254,467.972891802,0.0,100.150657288,124.558693486,345.414626741,280.054258591,56.6466996096,8.71366854119
 07/13  21:00:00,959.300882665,96.7403410254,485.041245794,0.0,100.150657288,124.558693486,382.489306351,322.629888498,42.4850247072,17.374393146
 07/13  22:00:00,907.776466605,96.7403410254,499.855386319,0.0,46.0930336215,124.558693486,386.825178496,349.806676109,28.3233498048,8.6951525824
 07/13  23:00:00,916.671886164,96.7403410254,508.00527816,0.0,46.0930336215,124.558693486,382.674698916,359.817756478,14.1616749024,8.69526753495
 07/13  24:00:00,903.356848637,96.7403410254,506.977457881,0.0,46.0930336215,113.312780494,389.137961286,366.102280979,5.66466996096,17.3710103459
 07/14  01:00:00,904.263304685,96.7403410254,507.96193227,0.0,46.0930336215,113.312780494,385.974463328,371.614310273,5.66466996096,8.69548309443
 07/14  02:00:00,906.875310388,96.7403410254,510.78112445,0.0,46.0930336215,113.312780494,391.914959227,377.554737099,5.66466996096,8.69555216753
 07/14  03:00:00,908.723778194,96.7403410254,512.772128729,0.0,46.0930336215,113.312780494,405.785475396,382.749430339,5.66466996096,17.3713750963
 07/14  04:00:00,1001.8201789,96.7403410254,512.149557697,0.0,100.150657288,148.969399434,380.312240926,365.954885868,5.66466996096,8.69268509743
 07/14  05:00:00,994.491788068,100.342770154,504.222491108,0.0,100.150657288,149.894399434,497.731340963,466.200139686,14.1616749024,17.3695263747
 07/14  06:00:00,1209.17297813,106.568810684,496.181983216,0.0,176.471037341,302.612436532,376.707827534,339.690696663,28.3233498048,8.69378106629
 07/14  07:00:00,1336.21171528,112.022975371,496.120214582,0.0,243.2593065,310.10971186,361.877139455,301.888201797,42.4850247072,17.5039129506
 07/14  08:00:00,1378.06971385,113.691937942,495.372248658,0.0,243.2593065,310.10971186,370.07508201,287.075627458,56.6466996096,26.3527549427
 07/14  09:00:00,1405.39325376,115.010443546,487.807307386,0.0,243.2593065,302.612436532,344.080055667,275.154626337,42.4850247072,26.4404046234
 07/14  10:00:00,1405.31360819,116.420313683,479.660919521,0.0,243.2593065,310.10971186,370.915056223,264.697507089,70.808374512,35.4091746219
 07/14  11:00:00,1400.19131526,118.200024511,472.655149955,0.0,243.2593065,310.10971186,363.454259139,257.18622386,70.808374512,35.4596607676
 07/14  12:00:00,1353.59201317,119.661315278,466.961839151,0.0,243.2593065,310.10971186,344.039141089,246.737377374,70.808374512,26.4933892036
 07/14  13:00:00,1390.32854247,121.23352304,467.259206814,0.0,243.2593065,302.612436532,310.275181292,218.163559632,56.6466996096,35.4649220503
 07/14  14:00:00,1393.83737679,122.880610809,467.455670447,0.0,243.2593065,302.612436532,267.592523035,198.549695242,42.4850247072,26.5578030865
 07/14  15:00:00,1395.31265823,125.215608715,467.073197618,0.0,243.2593065,302.612436532,283.115570621,191.108014807,56.6466996096,35.360856205
 07/14  16:00:00,1403.82771922,127.218659807,466.748681534,0.0,243.2593065,310.10971186,293.134571941,181.756711711,84.9700494144,26.4078108159
 07/14  17:00:00,1408.71810784,128.725716921,468.414452247,0.0,243.2593065,310.10971186,269.612043331,167.180582252,84.9700494144,17.4614116639
